Model,DPO3034
Firmware Version,2.07

Point Format,Y
Horizontal Units,S
Horizontal Scale,200
Sample Interval,0.2
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,CH1
7.376e+02,3.74063
7.378e+02,3.74156
7.380e+02,3.74094
7.382e+02,3.74094
7.384e+02,3.74125
7.386e+02,3.74125
7.388e+02,3.74156
7.390e+02,3.74094
7.392e+02,3.74156
7.394e+02,3.74156
7.396e+02,3.74156
7.398e+02,3.74281
7.400e+02,3.74219
7.402e+02,3.74219
7.404e+02,3.74156
7.406e+02,3.74125
7.408e+02,3.74031
7.410e+02,3.74031
7.412e+02,3.74125
7.414e+02,3.74125
7.416e+02,3.74125
7.418e+02,3.74063
7.420e+02,3.74094
7.422e+02,3.74094
7.424e+02,3.74094
7.426e+02,3.74063
7.428e+02,3.74125
7.430e+02,3.74156
7.432e+02,3.74188
7.434e+02,3.74125
7.436e+02,3.74063
7.438e+02,3.74063
7.440e+02,3.74094
7.442e+02,3.74094
7.444e+02,3.74125
7.446e+02,3.74156
7.448e+02,3.74156
7.450e+02,3.74125
7.452e+02,3.74156
7.454e+02,3.74188
7.456e+02,3.74219
7.458e+02,3.74188
7.460e+02,3.74281
7.462e+02,3.74281
7.464e+02,3.74281
7.466e+02,3.74219
7.468e+02,3.74063
7.470e+02,3.74031
7.472e+02,3.74031
7.474e+02,3.74
7.476e+02,3.74031
7.478e+02,3.74063
7.480e+02,3.74156
7.482e+02,3.74125
7.484e+02,3.74094
7.486e+02,3.74031
7.488e+02,3.74125
7.490e+02,3.74063
7.492e+02,3.74031
7.494e+02,3.73906
7.496e+02,3.73937
7.498e+02,3.73844
7.500e+02,3.73937
7.502e+02,3.73969
7.504e+02,3.73937
7.506e+02,3.73906
7.508e+02,3.73906
7.510e+02,3.73875
7.512e+02,3.73906
7.514e+02,3.73813
7.516e+02,3.73813
7.518e+02,3.73813
7.520e+02,3.7375
7.522e+02,3.73781
7.524e+02,3.73781
7.526e+02,3.73687
7.528e+02,3.73781
7.530e+02,3.73781
7.532e+02,3.7375
7.534e+02,3.73656
7.536e+02,3.73656
7.538e+02,3.73687
7.540e+02,3.73875
7.542e+02,3.7375
7.544e+02,3.73781
7.546e+02,3.73813
7.548e+02,3.73687
7.550e+02,3.73625
7.552e+02,3.73656
7.554e+02,3.73687
7.556e+02,3.7375
7.558e+02,3.7375
7.560e+02,3.73781
7.562e+02,3.73844
7.564e+02,3.73781
7.566e+02,3.73906
7.568e+02,3.73813
7.570e+02,3.73844
7.572e+02,3.73813
7.574e+02,3.73813
7.576e+02,3.73687
7.578e+02,3.73781
7.580e+02,3.7375
7.582e+02,3.7375
7.584e+02,3.73687
7.586e+02,3.73656
7.588e+02,3.7375
7.590e+02,3.73594
7.592e+02,3.73656
7.594e+02,3.73625
7.596e+02,3.73594
7.598e+02,3.73625
7.600e+02,3.73594
7.602e+02,3.73563
7.604e+02,3.73594
7.606e+02,3.73656
7.608e+02,3.7375
7.610e+02,3.73656
7.612e+02,3.73656
7.614e+02,3.7375
7.616e+02,3.7375
7.618e+02,3.7375
7.620e+02,3.73656
7.622e+02,3.7375
7.624e+02,3.73781
7.626e+02,3.7375
7.628e+02,3.7375
7.630e+02,3.73687
7.632e+02,3.73687
7.634e+02,3.73781
7.636e+02,3.73781
7.638e+02,3.73687
7.640e+02,3.73781
7.642e+02,3.73875
7.644e+02,3.73781
7.646e+02,3.73656
7.648e+02,3.73687
7.650e+02,3.78688
7.652e+02,3.80844
7.654e+02,3.80938
7.656e+02,3.80938
7.658e+02,3.81062
7.660e+02,3.81062
7.662e+02,3.81188
7.664e+02,3.81281
7.666e+02,3.81438
7.668e+02,3.81469
7.670e+02,3.815
7.672e+02,3.81563
7.674e+02,3.81563
7.676e+02,3.81563
7.678e+02,3.81656
7.680e+02,3.81656
7.682e+02,3.8175
7.684e+02,3.81813
7.686e+02,3.81813
7.688e+02,3.81906
7.690e+02,3.81906
7.692e+02,3.81844
7.694e+02,3.81906
7.696e+02,3.82
7.698e+02,3.82031
7.700e+02,3.81969
7.702e+02,3.82063
7.704e+02,3.82125
7.706e+02,3.8225
7.708e+02,3.8225
7.710e+02,3.8225
7.712e+02,3.8225
7.714e+02,3.82375
7.716e+02,3.825
7.718e+02,3.82563
7.720e+02,3.82656
7.722e+02,3.82656
7.724e+02,3.82688
7.726e+02,3.82719
7.728e+02,3.82688
7.730e+02,3.82656
7.732e+02,3.82688
7.734e+02,3.82719
7.736e+02,3.82781
7.738e+02,3.82656
7.740e+02,3.82656
7.742e+02,3.82781
7.744e+02,3.82719
7.746e+02,3.82844
7.748e+02,3.82875
7.750e+02,3.82906
7.752e+02,3.82906
7.754e+02,3.82969
7.756e+02,3.82938
7.758e+02,3.82938
7.760e+02,3.83094
7.762e+02,3.83125
7.764e+02,3.83156
7.766e+02,3.8325
7.768e+02,3.83188
7.770e+02,3.83188
7.772e+02,3.83188
7.774e+02,3.83125
7.776e+02,3.83188
7.778e+02,3.8325
7.780e+02,3.83312
7.782e+02,3.83219
7.784e+02,3.83312
7.786e+02,3.8325
7.788e+02,3.83219
7.790e+02,3.8325
7.792e+02,3.83312
7.794e+02,3.83406
7.796e+02,3.83406
7.798e+02,3.83438
7.800e+02,3.83438
7.802e+02,3.835
7.804e+02,3.835
7.806e+02,3.83531
7.808e+02,3.83688
7.810e+02,3.83656
7.812e+02,3.83688
7.814e+02,3.83563
7.816e+02,3.83625
7.818e+02,3.83656
7.820e+02,3.83625
7.822e+02,3.8375
7.824e+02,3.83781
7.826e+02,3.83844
7.828e+02,3.83875
7.830e+02,3.83906
7.832e+02,3.8375
7.834e+02,3.83906
7.836e+02,3.83906
7.838e+02,3.83875
7.840e+02,3.83906
7.842e+02,3.83906
7.844e+02,3.83719
7.846e+02,3.83875
7.848e+02,3.83875
7.850e+02,3.83906
7.852e+02,3.83937
7.854e+02,3.83875
7.856e+02,3.83969
7.858e+02,3.84031
7.860e+02,3.84063
7.862e+02,3.84094
7.864e+02,3.84187
7.866e+02,3.84094
7.868e+02,3.84031
7.870e+02,3.84031
7.872e+02,3.84156
7.874e+02,3.8425
7.876e+02,3.8425
7.878e+02,3.8425
7.880e+02,3.8425
7.882e+02,3.84375
7.884e+02,3.8425
7.886e+02,3.84156
7.888e+02,3.84187
7.890e+02,3.8425
7.892e+02,3.8425
7.894e+02,3.84406
7.896e+02,3.84375
7.898e+02,3.84437
7.900e+02,3.84375
7.902e+02,3.84375
7.904e+02,3.845
7.906e+02,3.84469
7.908e+02,3.84375
7.910e+02,3.845
7.912e+02,3.845
7.914e+02,3.84469
7.916e+02,3.84375
7.918e+02,3.84313
7.920e+02,3.84437
7.922e+02,3.84406
7.924e+02,3.84437
7.926e+02,3.845
7.928e+02,3.84594
7.930e+02,3.84563
7.932e+02,3.84531
7.934e+02,3.84531
7.936e+02,3.84563
7.938e+02,3.84531
7.940e+02,3.84563
7.942e+02,3.84563
7.944e+02,3.84531
7.946e+02,3.84625
7.948e+02,3.84656
7.950e+02,3.84594
7.952e+02,3.84563
7.954e+02,3.84625
7.956e+02,3.84625
7.958e+02,3.84656
7.960e+02,3.84594
7.962e+02,3.84688
7.964e+02,3.84688
7.966e+02,3.84688
7.968e+02,3.84781
7.970e+02,3.84719
7.972e+02,3.84813
7.974e+02,3.84844
7.976e+02,3.84906
7.978e+02,3.84844
7.980e+02,3.8475
7.982e+02,3.84781
7.984e+02,3.84625
7.986e+02,3.8475
7.988e+02,3.84844
7.990e+02,3.84906
7.992e+02,3.84969
7.994e+02,3.85
7.996e+02,3.85062
7.998e+02,3.84938
8.000e+02,3.84844
8.002e+02,3.84938
8.004e+02,3.84906
8.006e+02,3.84938
8.008e+02,3.85062
8.010e+02,3.85
8.012e+02,3.85
8.014e+02,3.84938
8.016e+02,3.84906
8.018e+02,3.84938
8.020e+02,3.84938
8.022e+02,3.85031
8.024e+02,3.85062
8.026e+02,3.85062
8.028e+02,3.85125
8.030e+02,3.85156
8.032e+02,3.85156
8.034e+02,3.85094
8.036e+02,3.85031
8.038e+02,3.85031
8.040e+02,3.85062
8.042e+02,3.85094
8.044e+02,3.85062
8.046e+02,3.85
8.048e+02,3.85062
8.050e+02,3.85094
8.052e+02,3.85125
8.054e+02,3.85219
8.056e+02,3.85125
8.058e+02,3.85156
8.060e+02,3.85125
8.062e+02,3.85156
8.064e+02,3.85188
8.066e+02,3.85188
8.068e+02,3.85188
8.070e+02,3.8525
8.072e+02,3.85219
8.074e+02,3.85188
8.076e+02,3.85188
8.078e+02,3.8525
8.080e+02,3.85219
8.082e+02,3.85312
8.084e+02,3.85312
8.086e+02,3.85375
8.088e+02,3.85438
8.090e+02,3.85438
8.092e+02,3.85438
8.094e+02,3.85469
8.096e+02,3.85469
8.098e+02,3.855
8.100e+02,3.85531
8.102e+02,3.855
8.104e+02,3.85469
8.106e+02,3.85438
8.108e+02,3.85469
8.110e+02,3.85438
8.112e+02,3.855
8.114e+02,3.85563
8.116e+02,3.85438
8.118e+02,3.85438
8.120e+02,3.855
8.122e+02,3.85469
8.124e+02,3.85469
8.126e+02,3.855
8.128e+02,3.85531
8.130e+02,3.85563
8.132e+02,3.855
8.134e+02,3.85469
8.136e+02,3.85469
8.138e+02,3.85469
8.140e+02,3.85375
8.142e+02,3.85438
8.144e+02,3.85344
8.146e+02,3.85344
8.148e+02,3.85438
8.150e+02,3.85594
8.152e+02,3.85594
8.154e+02,3.85469
8.156e+02,3.85531
8.158e+02,3.85531
8.160e+02,3.85563
8.162e+02,3.85531
8.164e+02,3.85469
8.166e+02,3.85531
8.168e+02,3.85625
8.170e+02,3.85625
8.172e+02,3.85563
8.174e+02,3.85469
8.176e+02,3.85469
8.178e+02,3.85438
8.180e+02,3.85438
8.182e+02,3.85344
8.184e+02,3.85469
8.186e+02,3.855
8.188e+02,3.855
8.190e+02,3.85438
8.192e+02,3.85438
8.194e+02,3.85438
8.196e+02,3.85594
8.198e+02,3.85563
8.200e+02,3.85438
8.202e+02,3.85438
8.204e+02,3.855
8.206e+02,3.85469
8.208e+02,3.855
8.210e+02,3.85563
8.212e+02,3.85531
8.214e+02,3.85469
8.216e+02,3.85531
8.218e+02,3.85531
8.220e+02,3.855
8.222e+02,3.85563
8.224e+02,3.85594
8.226e+02,3.85563
8.228e+02,3.85438
8.230e+02,3.85375
8.232e+02,3.85438
8.234e+02,3.85531
8.236e+02,3.85594
8.238e+02,3.85563
8.240e+02,3.85531
8.242e+02,3.85625
8.244e+02,3.85594
8.246e+02,3.85719
8.248e+02,3.85594
8.250e+02,3.85563
8.252e+02,3.85656
8.254e+02,3.855
8.256e+02,3.855
8.258e+02,3.85656
8.260e+02,3.85688
8.262e+02,3.85563
8.264e+02,3.85594
8.266e+02,3.85656
8.268e+02,3.85625
8.270e+02,3.85625
8.272e+02,3.85719
8.274e+02,3.85813
8.276e+02,3.85875
8.278e+02,3.85813
8.280e+02,3.85781
8.282e+02,3.85719
8.284e+02,3.85625
8.286e+02,3.85688
8.288e+02,3.85563
8.290e+02,3.85563
8.292e+02,3.85594
8.294e+02,3.85563
8.296e+02,3.85563
8.298e+02,3.85594
8.300e+02,3.85656
8.302e+02,3.8575
8.304e+02,3.8575
8.306e+02,3.85656
8.308e+02,3.85688
8.310e+02,3.85688
8.312e+02,3.85625
8.314e+02,3.85563
8.316e+02,3.85594
8.318e+02,3.85563
8.320e+02,3.85625
8.322e+02,3.85594
8.324e+02,3.85469
8.326e+02,3.85594
8.328e+02,3.85625
8.330e+02,3.85719
8.332e+02,3.85625
8.334e+02,3.85594
8.336e+02,3.85594
8.338e+02,3.85625
8.340e+02,3.85625
8.342e+02,3.85625
8.344e+02,3.85688
8.346e+02,3.85688
8.348e+02,3.8575
8.350e+02,3.85688
8.352e+02,3.85719
8.354e+02,3.85594
8.356e+02,3.85656
8.358e+02,3.85594
8.360e+02,3.85594
8.362e+02,3.85594
8.364e+02,3.85625
8.366e+02,3.85531
8.368e+02,3.85563
8.370e+02,3.85688
8.372e+02,3.85813
8.374e+02,3.85625
8.376e+02,3.85563
8.378e+02,3.85563
8.380e+02,3.85625
8.382e+02,3.85719
8.384e+02,3.85688
8.386e+02,3.85719
8.388e+02,3.85719
8.390e+02,3.85781
8.392e+02,3.85781
8.394e+02,3.85781
8.396e+02,3.85781
8.398e+02,3.8575
8.400e+02,3.85719
8.402e+02,3.85781
8.404e+02,3.8575
8.406e+02,3.85875
8.408e+02,3.85813
8.410e+02,3.85781
8.412e+02,3.8575
8.414e+02,3.85781
8.416e+02,3.85781
8.418e+02,3.8575
8.420e+02,3.8575
8.422e+02,3.85719
8.424e+02,3.85625
8.426e+02,3.85625
8.428e+02,3.85594
8.430e+02,3.85625
8.432e+02,3.85625
8.434e+02,3.85625
8.436e+02,3.85594
8.438e+02,3.85625
8.440e+02,3.85719
8.442e+02,3.85656
8.444e+02,3.85813
8.446e+02,3.8575
8.448e+02,3.85781
8.450e+02,3.85781
8.452e+02,3.85688
8.454e+02,3.85719
8.456e+02,3.85813
8.458e+02,3.85781
8.460e+02,3.85688
8.462e+02,3.85625
8.464e+02,3.85625
8.466e+02,3.85625
8.468e+02,3.85656
8.470e+02,3.85719
8.472e+02,3.85719
8.474e+02,3.85656
8.476e+02,3.85656
8.478e+02,3.85656
8.480e+02,3.85656
8.482e+02,3.85625
8.484e+02,3.85781
8.486e+02,3.85719
8.488e+02,3.85719
8.490e+02,3.8575
8.492e+02,3.85719
8.494e+02,3.85719
8.496e+02,3.85719
8.498e+02,3.85813
8.500e+02,3.85875
8.502e+02,3.85813
8.504e+02,3.85844
8.506e+02,3.85844
8.508e+02,3.85844
8.510e+02,3.85813
8.512e+02,3.85875
8.514e+02,3.85969
8.516e+02,3.86031
8.518e+02,3.86
8.520e+02,3.85906
8.522e+02,3.85875
8.524e+02,3.85875
8.526e+02,3.85875
8.528e+02,3.85969
8.530e+02,3.85844
8.532e+02,3.85844
8.534e+02,3.85875
8.536e+02,3.85906
8.538e+02,3.86
8.540e+02,3.85969
8.542e+02,3.85969
8.544e+02,3.85813
8.546e+02,3.86
8.548e+02,3.86063
8.550e+02,3.86
8.552e+02,3.85969
8.554e+02,3.85969
8.556e+02,3.85906
8.558e+02,3.86
8.560e+02,3.85969
8.562e+02,3.86
8.564e+02,3.86
8.566e+02,3.85906
8.568e+02,3.85781
8.570e+02,3.85844
8.572e+02,3.85969
8.574e+02,3.85969
8.576e+02,3.85969
8.578e+02,3.86
8.580e+02,3.86031
8.582e+02,3.86063
8.584e+02,3.86094
8.586e+02,3.86094
8.588e+02,3.85969
8.590e+02,3.86
8.592e+02,3.86031
8.594e+02,3.85969
8.596e+02,3.86031
8.598e+02,3.86031
8.600e+02,3.86063
8.602e+02,3.86156
8.604e+02,3.86125
8.606e+02,3.86094
8.608e+02,3.85969
8.610e+02,3.85906
8.612e+02,3.85969
8.614e+02,3.85844
8.616e+02,3.86
8.618e+02,3.86
8.620e+02,3.86063
8.622e+02,3.86156
8.624e+02,3.86094
8.626e+02,3.86125
8.628e+02,3.86187
8.630e+02,3.86156
8.632e+02,3.86125
8.634e+02,3.86125
8.636e+02,3.86219
8.638e+02,3.8625
8.640e+02,3.86187
8.642e+02,3.86156
8.644e+02,3.86156
8.646e+02,3.86156
8.648e+02,3.86094
8.650e+02,3.86063
8.652e+02,3.86063
8.654e+02,3.86125
8.656e+02,3.86094
8.658e+02,3.86156
8.660e+02,3.86156
8.662e+02,3.86063
8.664e+02,3.86125
8.666e+02,3.86063
8.668e+02,3.86094
8.670e+02,3.86156
8.672e+02,3.86219
8.674e+02,3.86094
8.676e+02,3.86094
8.678e+02,3.86063
8.680e+02,3.86094
8.682e+02,3.86125
8.684e+02,3.86125
8.686e+02,3.86094
8.688e+02,3.8625
8.690e+02,3.86219
8.692e+02,3.8625
8.694e+02,3.86187
8.696e+02,3.86187
8.698e+02,3.86156
8.700e+02,3.86063
8.702e+02,3.86
8.704e+02,3.86
8.706e+02,3.86031
8.708e+02,3.86031
8.710e+02,3.86156
8.712e+02,3.86187
8.714e+02,3.86187
8.716e+02,3.86187
8.718e+02,3.86187
8.720e+02,3.86094
8.722e+02,3.86219
8.724e+02,3.86187
8.726e+02,3.86125
8.728e+02,3.86094
8.730e+02,3.86125
8.732e+02,3.86125
8.734e+02,3.86125
8.736e+02,3.86156
8.738e+02,3.86187
8.740e+02,3.86219
8.742e+02,3.86156
8.744e+02,3.86125
8.746e+02,3.86094
8.748e+02,3.86219
8.750e+02,3.8625
8.752e+02,3.8625
8.754e+02,3.86187
8.756e+02,3.86187
8.758e+02,3.8625
8.760e+02,3.86219
8.762e+02,3.86187
8.764e+02,3.86281
8.766e+02,3.86187
8.768e+02,3.86125
8.770e+02,3.86156
8.772e+02,3.86187
8.774e+02,3.86125
8.776e+02,3.86156
8.778e+02,3.86219
8.780e+02,3.86125
8.782e+02,3.86187
8.784e+02,3.86219
8.786e+02,3.86156
8.788e+02,3.86187
8.790e+02,3.86281
8.792e+02,3.86219
8.794e+02,3.8625
8.796e+02,3.86219
8.798e+02,3.86281
8.800e+02,3.86156
8.802e+02,3.86156
8.804e+02,3.86219
8.806e+02,3.86344
8.808e+02,3.86219
8.810e+02,3.86187
8.812e+02,3.86313
8.814e+02,3.86344
8.816e+02,3.8625
8.818e+02,3.86281
8.820e+02,3.86187
8.822e+02,3.86219
8.824e+02,3.86187
8.826e+02,3.86219
8.828e+02,3.86281
8.830e+02,3.86187
8.832e+02,3.86219
8.834e+02,3.86219
8.836e+02,3.8625
8.838e+02,3.8625
8.840e+02,3.86375
8.842e+02,3.86375
8.844e+02,3.86344
8.846e+02,3.86313
8.848e+02,3.86313
8.850e+02,3.86313
8.852e+02,3.86281
8.854e+02,3.86375
8.856e+02,3.86375
8.858e+02,3.86344
8.860e+02,3.86375
8.862e+02,3.86406
8.864e+02,3.865
8.866e+02,3.86531
8.868e+02,3.86313
8.870e+02,3.86375
8.872e+02,3.86375
8.874e+02,3.86563
8.876e+02,3.86531
8.878e+02,3.86531
8.880e+02,3.86406
8.882e+02,3.86406
8.884e+02,3.865
8.886e+02,3.865
8.888e+02,3.86437
8.890e+02,3.86437
8.892e+02,3.86406
8.894e+02,3.86375
8.896e+02,3.86437
8.898e+02,3.86406
8.900e+02,3.86313
8.902e+02,3.86313
8.904e+02,3.86344
8.906e+02,3.86344
8.908e+02,3.86313
8.910e+02,3.86344
8.912e+02,3.86313
8.914e+02,3.86313
8.916e+02,3.8625
8.918e+02,3.86313
8.920e+02,3.86281
8.922e+02,3.86344
8.924e+02,3.86594
8.926e+02,3.86563
8.928e+02,3.86563
8.930e+02,3.86531
8.932e+02,3.86625
8.934e+02,3.86688
8.936e+02,3.86625
8.938e+02,3.86594
8.940e+02,3.86625
8.942e+02,3.86563
8.944e+02,3.865
8.946e+02,3.865
8.948e+02,3.86594
8.950e+02,3.86594
8.952e+02,3.86437
8.954e+02,3.86594
8.956e+02,3.86594
8.958e+02,3.86656
8.960e+02,3.86625
8.962e+02,3.865
8.964e+02,3.86563
8.966e+02,3.86563
8.968e+02,3.86406
8.970e+02,3.86406
8.972e+02,3.86437
8.974e+02,3.86313
8.976e+02,3.86406
8.978e+02,3.86531
8.980e+02,3.86594
8.982e+02,3.86656
8.984e+02,3.86625
8.986e+02,3.86656
8.988e+02,3.86656
8.990e+02,3.86563
8.992e+02,3.86437
8.994e+02,3.86531
8.996e+02,3.86531
8.998e+02,3.86531
9.000e+02,3.86563
9.002e+02,3.86594
9.004e+02,3.86563
9.006e+02,3.86531
9.008e+02,3.86531
9.010e+02,3.865
9.012e+02,3.86406
9.014e+02,3.86531
9.016e+02,3.86531
9.018e+02,3.865
9.020e+02,3.86406
9.022e+02,3.86437
9.024e+02,3.86406
9.026e+02,3.865
9.028e+02,3.86594
9.030e+02,3.86406
9.032e+02,3.86406
9.034e+02,3.86437
9.036e+02,3.865
9.038e+02,3.865
9.040e+02,3.86531
9.042e+02,3.86313
9.044e+02,3.86437
9.046e+02,3.86406
9.048e+02,3.86406
9.050e+02,3.86594
9.052e+02,3.86437
9.054e+02,3.86406
9.056e+02,3.865
9.058e+02,3.865
9.060e+02,3.86531
9.062e+02,3.86531
9.064e+02,3.86406
9.066e+02,3.86531
9.068e+02,3.86531
9.070e+02,3.86531
9.072e+02,3.86531
9.074e+02,3.86437
9.076e+02,3.86531
9.078e+02,3.86531
9.080e+02,3.86563
9.082e+02,3.86594
9.084e+02,3.86563
9.086e+02,3.86563
9.088e+02,3.86437
9.090e+02,3.86406
9.092e+02,3.865
9.094e+02,3.86563
9.096e+02,3.86531
9.098e+02,3.86594
9.100e+02,3.86625
9.102e+02,3.86563
9.104e+02,3.86625
9.106e+02,3.86688
9.108e+02,3.86563
9.110e+02,3.86344
9.112e+02,3.86406
9.114e+02,3.86375
9.116e+02,3.86531
9.118e+02,3.86531
9.120e+02,3.86531
9.122e+02,3.86437
9.124e+02,3.86563
9.126e+02,3.86625
9.128e+02,3.86563
9.130e+02,3.86563
9.132e+02,3.86594
9.134e+02,3.86437
9.136e+02,3.86688
9.138e+02,3.86688
9.140e+02,3.86656
9.142e+02,3.86656
9.144e+02,3.86656
9.146e+02,3.86563
9.148e+02,3.86594
9.150e+02,3.8675
9.152e+02,3.8675
9.154e+02,3.86688
9.156e+02,3.8675
9.158e+02,3.86781
9.160e+02,3.86719
9.162e+02,3.86688
9.164e+02,3.86625
9.166e+02,3.86656
9.168e+02,3.86688
9.170e+02,3.86594
9.172e+02,3.86625
9.174e+02,3.86625
9.176e+02,3.86594
9.178e+02,3.86563
9.180e+02,3.86594
9.182e+02,3.86656
9.184e+02,3.86563
9.186e+02,3.86531
9.188e+02,3.86406
9.190e+02,3.86406
9.192e+02,3.86437
9.194e+02,3.86406
9.196e+02,3.86375
9.198e+02,3.86406
9.200e+02,3.86437
9.202e+02,3.86563
9.204e+02,3.86594
9.206e+02,3.86563
9.208e+02,3.86563
9.210e+02,3.86594
9.212e+02,3.86594
9.214e+02,3.86688
9.216e+02,3.86625
9.218e+02,3.86594
9.220e+02,3.86656
9.222e+02,3.8675
9.224e+02,3.86625
9.226e+02,3.865
9.228e+02,3.86437
9.230e+02,3.86531
9.232e+02,3.86531
9.234e+02,3.86594
9.236e+02,3.86594
9.238e+02,3.86688
9.240e+02,3.86625
9.242e+02,3.86625
9.244e+02,3.86563
9.246e+02,3.86531
9.248e+02,3.86563
9.250e+02,3.86594
9.252e+02,3.86531
9.254e+02,3.86594
9.256e+02,3.86656
9.258e+02,3.86656
9.260e+02,3.8675
9.262e+02,3.86625
9.264e+02,3.86594
9.266e+02,3.86688
9.268e+02,3.86656
9.270e+02,3.86688
9.272e+02,3.86719
9.274e+02,3.86625
9.276e+02,3.86656
9.278e+02,3.86688
9.280e+02,3.86688
9.282e+02,3.86719
9.284e+02,3.86625
9.286e+02,3.86563
9.288e+02,3.86656
9.290e+02,3.86656
9.292e+02,3.86688
9.294e+02,3.86688
9.296e+02,3.8675
9.298e+02,3.8675
9.300e+02,3.86563
9.302e+02,3.86656
9.304e+02,3.86594
9.306e+02,3.86719
9.308e+02,3.86719
9.310e+02,3.86719
9.312e+02,3.86719
9.314e+02,3.8675
9.316e+02,3.8675
9.318e+02,3.8675
9.320e+02,3.86813
9.322e+02,3.86906
9.324e+02,3.86781
9.326e+02,3.8675
9.328e+02,3.86719
9.330e+02,3.86719
9.332e+02,3.86875
9.334e+02,3.86781
9.336e+02,3.86656
9.338e+02,3.86781
9.340e+02,3.86719
9.342e+02,3.8675
9.344e+02,3.8675
9.346e+02,3.86656
9.348e+02,3.86719
9.350e+02,3.8675
9.352e+02,3.86813
9.354e+02,3.86656
9.356e+02,3.86656
9.358e+02,3.86563
9.360e+02,3.86625
9.362e+02,3.8675
9.364e+02,3.86781
9.366e+02,3.86719
9.368e+02,3.86656
9.370e+02,3.86656
9.372e+02,3.86625
9.374e+02,3.86594
9.376e+02,3.86688
9.378e+02,3.86719
9.380e+02,3.86688
9.382e+02,3.86656
9.384e+02,3.86656
9.386e+02,3.86688
9.388e+02,3.86719
9.390e+02,3.86719
9.392e+02,3.8675
9.394e+02,3.86656
9.396e+02,3.86625
9.398e+02,3.86656
9.400e+02,3.86594
9.402e+02,3.86656
9.404e+02,3.86719
9.406e+02,3.86688
9.408e+02,3.86781
9.410e+02,3.8675
9.412e+02,3.86844
9.414e+02,3.86906
9.416e+02,3.86844
9.418e+02,3.86844
9.420e+02,3.8675
9.422e+02,3.8675
9.424e+02,3.86594
9.426e+02,3.86656
9.428e+02,3.86625
9.430e+02,3.86625
9.432e+02,3.86656
9.434e+02,3.86625
9.436e+02,3.86656
9.438e+02,3.86688
9.440e+02,3.86656
9.442e+02,3.86625
9.444e+02,3.86625
9.446e+02,3.86719
9.448e+02,3.86688
9.450e+02,3.86625
9.452e+02,3.86688
9.454e+02,3.86656
9.456e+02,3.86656
9.458e+02,3.86781
9.460e+02,3.86719
9.462e+02,3.86656
9.464e+02,3.86688
9.466e+02,3.85656
9.468e+02,3.81188
9.470e+02,3.7875
9.472e+02,3.78812
9.474e+02,3.78781
9.476e+02,3.78625
9.478e+02,3.78531
9.480e+02,3.78688
9.482e+02,3.78688
9.484e+02,3.78688
9.486e+02,3.78719
9.488e+02,3.78719
9.490e+02,3.78625
9.492e+02,3.78594
9.494e+02,3.78406
9.496e+02,3.78344
9.498e+02,3.78344
9.500e+02,3.78281
9.502e+02,3.78313
9.504e+02,3.78281
9.506e+02,3.78219
9.508e+02,3.78281
9.510e+02,3.78281
9.512e+02,3.7825
9.514e+02,3.78187
9.516e+02,3.78063
9.518e+02,3.78187
9.520e+02,3.78125
9.522e+02,3.78063
9.524e+02,3.78063
9.526e+02,3.78031
9.528e+02,3.78031
9.530e+02,3.77875
9.532e+02,3.77844
9.534e+02,3.77875
9.536e+02,3.77813
9.538e+02,3.77719
9.540e+02,3.77719
9.542e+02,3.77813
9.544e+02,3.77656
9.546e+02,3.77656
9.548e+02,3.77656
9.550e+02,3.77656
9.552e+02,3.77625
9.554e+02,3.77563
9.556e+02,3.77313
9.558e+02,3.77344
9.560e+02,3.77375
9.562e+02,3.77375
9.564e+02,3.77313
9.566e+02,3.77219
9.568e+02,3.77094
9.570e+02,3.77062
9.572e+02,3.77031
9.574e+02,3.77031
9.576e+02,3.76938
9.578e+02,3.77
9.580e+02,3.76969
9.582e+02,3.76812
9.584e+02,3.76844
9.586e+02,3.76812
9.588e+02,3.76781
9.590e+02,3.76656
9.592e+02,3.76719
9.594e+02,3.76719
9.596e+02,3.76688
9.598e+02,3.76531
9.600e+02,3.76594
9.602e+02,3.76656
9.604e+02,3.76656
9.606e+02,3.76656
9.608e+02,3.76594
9.610e+02,3.76594
9.612e+02,3.76469
9.614e+02,3.76438
9.616e+02,3.76313
9.618e+02,3.76281
9.620e+02,3.76281
9.622e+02,3.76313
9.624e+02,3.76281
9.626e+02,3.76406
9.628e+02,3.76344
9.630e+02,3.76281
9.632e+02,3.76187
9.634e+02,3.76
9.636e+02,3.76063
9.638e+02,3.76063
9.640e+02,3.76187
9.642e+02,3.76094
9.644e+02,3.75969
9.646e+02,3.75875
9.648e+02,3.75813
9.650e+02,3.75813
9.652e+02,3.7575
9.654e+02,3.75813
9.656e+02,3.75719
9.658e+02,3.75719
9.660e+02,3.75687
9.662e+02,3.7575
9.664e+02,3.75656
9.666e+02,3.75563
9.668e+02,3.75719
9.670e+02,3.7575
9.672e+02,3.75781
9.674e+02,3.75781
9.676e+02,3.75625
9.678e+02,3.75656
9.680e+02,3.75563
9.682e+02,3.75469
9.684e+02,3.75438
9.686e+02,3.75438
9.688e+02,3.755
9.690e+02,3.75531
9.692e+02,3.755
9.694e+02,3.75469
